tabular-actgan-659c3ee9e6d21c30ddf4418d-data_preview
Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP001003,Male,Yes,0,Not Graduate,No,20755,847.2117666,9.0,349.0,1.0,Rural,Y
LP002778,Male,Yes,3,Graduate,No,150,0.0,248.0,369.0,1.0,Rural,Y
LP001100,Male,No,,Graduate,No,5037,4378.64354854,291.0,366.0,1.0,Urban,Y
LP001038,Male,No,0,Graduate,No,2565,183.03332561,,349.0,1.0,Rural,Y
LP001047,Male,Yes,1,Graduate,Yes,150,2867.12587321,191.0,349.0,,Rural,Y
LP001155,Male,Yes,1,Graduate,No,9070,0.0,260.0,359.0,1.0,Urban,Y
LP001186,Male,No,0,Not Graduate,No,2079,0.0,166.0,354.0,1.0,Rural,Y
LP001164,Female,No,0,Not Graduate,No,11220,670.84399037,55.0,12.0,1.0,Rural,Y
LP001034,Male,No,0,Graduate,,150,0.0,9.0,348.0,1.0,Urban,Y
LP001005,Male,No,2,Graduate,No,1914,3967.14952798,,348.0,1.0,Urban,Y
LP001038,Male,No,0,Not Graduate,No,150,0.0,252.0,355.0,1.0,Semiurban,Y
LP001155,Male,Yes,0,Not Graduate,No,150,0.0,72.0,367.0,1.0,Rural,N
LP001155,Female,Yes,0,Not Graduate,No,11509,0.0,9.0,370.0,,Semiurban,Y
LP001038,Female,Yes,0,Graduate,,14851,0.0,247.0,370.0,1.0,Urban,N
LP001034,Male,Yes,3,Graduate,No,23674,0.0,9.0,357.0,1.0,Urban,Y
LP001068,Female,No,0,Graduate,No,4158,638.09783731,9.0,349.0,1.0,Urban,Y
LP001616,Female,Yes,0,Not Graduate,No,12112,0.0,54.0,366.0,1.0,Rural,Y
LP001100,Male,Yes,0,Graduate,No,13772,3175.39109058,51.0,370.0,1.0,Urban,Y
LP001038,Male,Yes,0,Graduate,No,24861,0.0,9.0,324.0,1.0,Semiurban,Y
LP001146,Female,Yes,0,Graduate,No,12298,0.0,269.0,364.0,0.0,Semiurban,N
LP001155,Male,Yes,0,Not Graduate,Yes,5407,826.14935428,43.0,352.0,1.0,Rural,Y
LP001034,Male,Yes,0,Not Graduate,No,12696,3954.86317735,296.0,352.0,1.0,Urban,Y
LP001155,Male,Yes,2,Graduate,No,3746,0.0,99.0,372.0,1.0,Urban,Y
LP001002,Male,Yes,3,Graduate,No,150,0.0,245.0,356.0,1.0,Urban,Y
LP001186,Female,Yes,3,Graduate,No,888,189.62090571,281.0,348.0,1.0,Rural,Y
LP001038,Male,No,0,Graduate,No,4281,818.85240374,100.0,300.0,1.0,Rural,Y
LP001155,Male,Yes,2,Graduate,No,11265,0.0,127.0,354.0,0.0,Urban,Y
LP001034,Male,Yes,3,Graduate,Yes,5753,419.16952144,9.0,355.0,1.0,Rural,Y
LP001034,Male,No,0,Not Graduate,No,6494,835.58475889,259.0,364.0,,Rural,Y
LP001155,Female,No,0,Graduate,No,5019,0.0,,363.0,0.0,Rural,N
LP001038,Male,Yes,3,Graduate,No,150,147.96122617,,351.0,0.0,Rural,Y
LP001034,Female,Yes,3,Graduate,No,7684,955.39023365,9.0,366.0,1.0,Urban,N
LP001034,Male,No,2,Graduate,No,857,0.0,144.0,364.0,1.0,Urban,Y
LP001095,Female,Yes,3,Not Graduate,No,12676,0.0,230.0,371.0,1.0,Rural,Y
LP001146,Male,Yes,2,Graduate,No,4073,0.0,268.0,372.0,1.0,Urban,N
LP001013,Male,Yes,0,Graduate,No,150,841.83966487,256.0,348.0,,Urban,Y
LP001038,Male,No,1,Graduate,No,3299,0.0,9.0,358.0,1.0,Urban,Y
LP001144,Male,Yes,3,Graduate,Yes,6953,993.32665675,182.0,368.0,1.0,Urban,Y
LP001005,Male,Yes,0,Graduate,No,4867,776.83168663,26.0,88.0,1.0,Urban,N
LP001123,Female,Yes,,Graduate,No,150,0.0,50.0,348.0,1.0,Urban,Y
LP001123,Male,No,3,Graduate,No,8552,0.0,83.0,371.0,1.0,Semiurban,Y
LP001155,Male,Yes,2,Graduate,No,15424,6369.76370276,99.0,371.0,,Semiurban,Y
LP001100,Male,No,3,Graduate,No,7186,0.0,94.0,201.0,1.0,Semiurban,Y
LP001155,Male,Yes,2,Graduate,No,4828,0.0,9.0,361.0,1.0,Rural,Y
LP001038,Male,No,0,Graduate,No,5097,0.0,133.0,243.0,0.0,Rural,Y
LP001155,Male,Yes,3,Graduate,No,150,0.0,71.0,351.0,1.0,Semiurban,Y
LP001198,Male,Yes,3,Not Graduate,No,2839,2706.24205549,64.0,348.0,,Semiurban,Y
LP001100,Male,Yes,2,Graduate,No,5339,722.67613629,9.0,354.0,1.0,Urban,Y
LP001633,,No,1,Not Graduate,No,31139,633.39954598,9.0,349.0,1.0,Rural,Y
LP001146,Male,,1,Graduate,No,12792,0.0,65.0,356.0,1.0,Rural,N
LP001155,Male,Yes,0,Graduate,Yes,150,988.19629922,9.0,326.0,0.0,Semiurban,Y
LP001013,Male,Yes,0,Not Graduate,No,28430,4298.38187589,233.0,120.0,1.0,Rural,Y
LP001616,Male,Yes,3,Not Graduate,Yes,5810,8290.22884659,150.0,357.0,,Urban,Y
LP001038,Male,No,0,Graduate,,4134,0.0,,363.0,1.0,Urban,N
LP001005,Male,Yes,0,Graduate,No,5361,745.27806346,559.0,350.0,0.0,Urban,Y
LP001100,Male,No,1,Graduate,No,150,4440.97517574,488.0,359.0,,Urban,N
LP001005,Female,Yes,0,Graduate,No,13377,0.0,240.0,350.0,1.0,Semiurban,Y
LP001005,Male,No,3,Graduate,No,6326,0.0,9.0,368.0,1.0,Rural,Y
LP001034,Male,No,2,Graduate,No,31328,0.0,268.0,347.0,1.0,Urban,Y
LP001038,Male,Yes,3,Graduate,Yes,7572,814.48175092,222.0,,1.0,Rural,Y
LP001005,Male,Yes,2,Graduate,No,379,840.29150855,,349.0,,Urban,Y
LP001109,Female,No,1,Graduate,No,5893,301.59922561,182.0,351.0,1.0,Urban,Y
LP001034,Male,Yes,0,Graduate,No,3364,62.92943853,269.0,371.0,1.0,Semiurban,Y
LP001146,Male,Yes,,Graduate,No,3389,0.0,174.0,372.0,0.0,Rural,Y
LP001024,Male,No,1,Graduate,No,1345,1305.39166167,9.0,,,Semiurban,Y
LP001451,Male,Yes,2,Graduate,No,7451,0.0,104.0,361.0,,Rural,Y
LP001038,Male,No,3,Graduate,No,3362,0.0,437.0,349.0,1.0,Rural,N
LP001198,Male,Yes,0,Graduate,No,4085,0.0,172.0,369.0,1.0,Semiurban,Y
LP001038,Male,Yes,1,Graduate,No,6565,3020.69013137,80.0,352.0,1.0,Semiurban,N
LP001616,Male,No,0,Graduate,No,13920,778.38442314,9.0,350.0,,Rural,Y
LP001005,Male,Yes,0,Not Graduate,Yes,4904,3435.09266556,,354.0,1.0,Rural,Y
LP001034,Male,Yes,1,Graduate,No,7567,4122.37517842,168.0,351.0,1.0,Rural,Y
LP001036,Male,Yes,0,Graduate,No,3968,821.80389254,9.0,350.0,1.0,Semiurban,N
LP001043,Male,Yes,1,Graduate,No,4245,7414.12261843,404.0,367.0,1.0,Urban,Y
LP001038,Male,Yes,1,Graduate,No,7127,2448.33608615,81.0,,0.0,Rural,Y
LP001034,Male,,1,Graduate,No,6928,0.0,9.0,,1.0,Urban,Y
LP001146,Male,Yes,0,Graduate,No,5448,2658.18564061,241.0,363.0,1.0,Rural,N
LP001164,Female,No,2,Graduate,No,14773,1515.38276336,231.0,369.0,,Urban,Y
LP001038,Female,No,0,Graduate,No,150,1156.25996674,271.0,362.0,1.0,Rural,Y
LP001002,Male,Yes,,Not Graduate,No,14183,3355.3539443,55.0,54.0,1.0,Urban,N
LP001018,Male,No,3,Graduate,No,150,103.95698032,9.0,,1.0,Rural,Y
LP001497,Male,No,1,Graduate,Yes,13966,0.0,9.0,355.0,1.0,Semiurban,Y
LP001155,Male,Yes,0,Graduate,No,8127,0.0,159.0,348.0,1.0,Urban,Y
LP001155,Male,No,1,Graduate,No,150,1072.25043041,118.0,359.0,1.0,Rural,Y
LP001038,Female,Yes,0,Graduate,No,7656,3975.87811158,155.0,369.0,0.0,Urban,Y
LP001155,Male,Yes,1,Graduate,No,2920,3401.41308781,305.0,357.0,1.0,Rural,Y
LP001038,Male,No,1,Not Graduate,Yes,2369,654.22230672,9.0,349.0,1.0,Urban,Y
LP001002,Female,No,0,Graduate,No,150,14335.11081357,46.0,349.0,0.0,Urban,Y
LP001155,Female,No,0,Graduate,No,4851,4103.42174087,79.0,356.0,0.0,Urban,Y
LP001155,Male,No,0,Not Graduate,No,744,0.0,58.0,348.0,,Rural,Y
LP001034,Male,No,1,Graduate,No,13551,0.0,165.0,363.0,1.0,Rural,Y
LP001155,Male,No,1,Graduate,No,9854,0.0,9.0,349.0,1.0,Urban,N
LP001038,Male,Yes,0,Not Graduate,No,7047,0.0,34.0,370.0,0.0,Rural,Y
LP001198,Male,No,3,Not Graduate,No,3837,0.0,11.0,370.0,1.0,Urban,Y
LP001034,Male,Yes,1,Graduate,No,14243,0.0,181.0,357.0,0.0,Urban,Y
LP001038,Male,Yes,3,Not Graduate,No,150,1733.56025977,115.0,12.0,1.0,Urban,Y
LP001098,Male,Yes,1,Graduate,No,10447,8656.93075851,271.0,352.0,1.0,Semiurban,Y
LP001032,Female,No,1,Graduate,No,3079,1285.71618331,64.0,348.0,1.0,Rural,Y
LP001038,Male,No,0,Not Graduate,No,4151,599.3730557,9.0,351.0,1.0,Urban,Y
LP001608,Male,Yes,2,Not Graduate,No,29121,906.40972291,347.0,369.0,0.0,Urban,N
LP001038,,Yes,1,Graduate,No,2149,0.0,189.0,419.0,0.0,Rural,Y
LP001038,Male,Yes,1,Graduate,No,2454,0.0,196.0,12.0,1.0,Urban,Y
LP001034,Male,Yes,0,Not Graduate,No,14569,140.38473569,218.0,370.0,1.0,Semiurban,Y
LP001034,Male,Yes,2,Not Graduate,No,150,3073.69899213,246.0,348.0,1.0,Urban,Y
LP001100,Male,Yes,0,Graduate,No,150,0.0,256.0,371.0,1.0,Urban,N
LP001036,Female,Yes,,Not Graduate,No,150,4101.88929945,272.0,480.0,1.0,Semiurban,Y
LP001038,Male,No,0,Graduate,No,6272,3342.45807865,9.0,350.0,1.0,Rural,N
LP001146,Male,Yes,3,Graduate,Yes,6425,0.0,9.0,360.0,1.0,Semiurban,Y
LP001164,Male,No,0,Graduate,No,9206,0.0,9.0,348.0,0.0,Urban,N
LP001097,Male,,0,Not Graduate,No,9051,121.16575684,,348.0,1.0,Rural,Y
LP001003,Male,No,1,Graduate,No,150,31.50719038,112.0,351.0,1.0,Rural,Y
LP001034,Male,,2,Graduate,No,7015,0.0,217.0,366.0,1.0,Semiurban,N
LP001034,Male,Yes,1,Graduate,No,8274,183.83916643,269.0,371.0,1.0,Rural,Y
LP001047,Male,Yes,3,Graduate,No,4040,827.79065786,287.0,352.0,0.0,Semiurban,Y
LP001146,Male,Yes,1,Graduate,No,14517,1321.54347241,274.0,357.0,1.0,Urban,Y
LP001020,Male,Yes,1,Not Graduate,Yes,150,0.0,271.0,351.0,1.0,Rural,Y
LP001043,Male,No,0,Graduate,No,150,739.86850251,9.0,349.0,0.0,Semiurban,Y
LP001038,Male,Yes,1,Graduate,No,7618,3743.66490056,65.0,370.0,1.0,Urban,Y
LP001144,Female,Yes,3,Graduate,Yes,8643,8248.30412107,9.0,355.0,1.0,Urban,Y
LP001146,Male,No,0,Graduate,No,44396,2416.06009799,100.0,370.0,1.0,Rural,Y
LP001155,Male,No,1,Graduate,No,1300,141.58118765,9.0,360.0,1.0,Rural,Y
LP001198,Male,Yes,0,Graduate,No,10197,0.0,154.0,373.0,0.0,Rural,Y
LP002979,Male,No,1,Not Graduate,No,3149,0.0,249.0,368.0,1.0,Urban,Y
LP001002,Male,No,1,Graduate,No,4758,0.0,223.0,349.0,1.0,Rural,N
LP001034,Male,No,1,Graduate,No,4051,0.0,194.0,,1.0,Semiurban,Y
LP001036,Male,Yes,0,Graduate,No,12234,0.0,9.0,360.0,1.0,Urban,Y
LP001005,Female,Yes,0,Graduate,No,4467,207.79698122,9.0,356.0,1.0,Semiurban,Y
LP001164,Female,Yes,0,Graduate,No,7419,0.0,,355.0,0.0,Urban,Y
LP001155,Male,Yes,0,Graduate,No,13236,795.18802026,81.0,369.0,1.0,Rural,Y
LP001164,Male,Yes,1,Graduate,No,150,789.61860049,179.0,354.0,0.0,Rural,Y
LP001487,Male,Yes,1,Graduate,No,150,326.30973601,268.0,348.0,1.0,Urban,Y
LP001100,Male,No,2,Graduate,No,5033,7342.95783909,139.0,12.0,1.0,Semiurban,N
LP001005,Male,No,1,Graduate,No,12680,0.0,9.0,322.0,1.0,Rural,Y
LP001155,Male,Yes,0,Not Graduate,No,7874,0.0,79.0,358.0,1.0,Rural,Y
LP001003,Male,No,0,Graduate,No,150,0.0,159.0,355.0,1.0,Urban,N
LP001005,Male,No,1,Graduate,No,6355,0.0,9.0,12.0,1.0,Rural,Y
LP001038,Male,Yes,0,Graduate,No,13921,0.0,9.0,369.0,1.0,Rural,N
LP001164,Female,Yes,0,Graduate,No,12797,4496.06541565,273.0,369.0,1.0,Rural,Y
LP001036,Male,Yes,1,Graduate,No,2426,2762.21421326,245.0,354.0,1.0,Urban,Y
LP001155,Female,Yes,0,Graduate,No,150,778.22939344,388.0,367.0,,Semiurban,Y
LP001186,Male,Yes,1,Graduate,No,9766,626.40408299,259.0,,1.0,Urban,Y
LP001155,Male,No,1,Graduate,No,2626,761.43361252,9.0,350.0,1.0,Urban,Y
LP001146,Male,No,0,Not Graduate,No,13159,0.0,72.0,360.0,1.0,Semiurban,Y
LP001005,Male,No,2,Not Graduate,No,150,1087.39124165,248.0,399.0,1.0,Semiurban,Y
LP001002,Female,Yes,1,Graduate,No,12612,654.51100034,9.0,348.0,1.0,Semiurban,Y
LP001038,Male,Yes,2,Graduate,No,5313,4388.8322504,,369.0,0.0,Rural,Y
LP001043,Male,Yes,0,Graduate,No,7592,0.0,197.0,372.0,0.0,Semiurban,N
LP001038,Male,Yes,0,Graduate,No,9391,0.0,,358.0,1.0,Semiurban,Y
LP001034,Male,No,2,Graduate,No,21253,794.16992216,9.0,262.0,1.0,Rural,Y
LP001155,Male,No,1,Graduate,No,1783,797.75203436,253.0,74.0,1.0,Urban,Y
LP001508,Male,Yes,1,Graduate,Yes,580,0.0,102.0,348.0,1.0,Urban,Y
LP001034,Male,No,0,Graduate,No,1535,0.0,9.0,354.0,1.0,Urban,Y
LP001034,Female,Yes,1,Graduate,No,20534,0.0,228.0,355.0,1.0,Urban,Y
LP001052,Female,No,0,Graduate,No,7564,0.0,9.0,365.0,1.0,Rural,Y
LP001155,Male,Yes,3,Graduate,No,2925,0.0,139.0,360.0,1.0,Urban,Y
LP001038,Female,Yes,2,Not Graduate,,150,8461.69336778,229.0,348.0,1.0,Urban,Y
LP001100,Female,Yes,0,Graduate,No,150,849.48082715,9.0,348.0,1.0,Rural,Y
LP001005,Male,Yes,3,Not Graduate,No,12823,3862.45702213,50.0,349.0,1.0,Rural,Y
LP001068,Male,No,2,Graduate,No,2167,349.08444115,355.0,,1.0,Rural,Y
LP001038,Male,No,3,Graduate,Yes,503,513.59308828,9.0,346.0,1.0,Rural,N
LP001186,Male,Yes,1,Graduate,No,6594,26.64606566,245.0,62.0,1.0,Semiurban,N
LP001146,Male,Yes,0,Graduate,No,54380,3240.0395986,212.0,352.0,1.0,Semiurban,Y
LP001097,Male,Yes,0,Graduate,No,150,0.0,271.0,352.0,1.0,Rural,Y
LP001608,Male,No,1,Not Graduate,No,5354,0.0,110.0,351.0,1.0,Semiurban,Y
LP001097,,No,2,Graduate,No,7068,6197.55775487,268.0,369.0,1.0,Urban,Y
LP001038,Male,Yes,2,Graduate,No,7389,1694.45312424,167.0,365.0,1.0,Semiurban,Y
LP001005,Female,Yes,2,Not Graduate,No,1721,312.25360978,9.0,349.0,,Semiurban,Y
LP001205,Male,,1,Graduate,No,2316,0.0,266.0,370.0,1.0,Rural,N
LP001155,Male,Yes,2,Not Graduate,No,12516,4520.11592052,218.0,351.0,1.0,Rural,Y
LP001038,Female,Yes,3,Graduate,No,150,6812.81642101,389.0,371.0,0.0,Urban,Y
LP001038,Male,Yes,0,Graduate,Yes,29865,0.0,9.0,351.0,1.0,Urban,Y
LP001097,Male,Yes,,Graduate,No,13147,0.0,9.0,372.0,1.0,Semiurban,Y
LP001038,Male,Yes,3,Graduate,No,150,0.0,9.0,353.0,1.0,Rural,Y
LP001005,Male,Yes,2,Not Graduate,No,29233,3992.18189932,197.0,348.0,1.0,Urban,N
LP001155,Male,No,,Graduate,No,150,4512.15495907,199.0,348.0,1.0,Rural,Y
LP001155,Male,Yes,2,Graduate,No,7563,2789.71302317,272.0,370.0,1.0,Urban,Y
LP001608,Male,No,1,Graduate,No,1961,523.65881759,,363.0,1.0,Semiurban,Y
LP001120,Female,Yes,2,Not Graduate,No,14223,0.0,63.0,129.0,1.0,Urban,Y
LP001034,Male,Yes,1,Graduate,No,7299,3383.18269378,22.0,349.0,1.0,Semiurban,Y
LP001197,Male,Yes,1,Graduate,No,150,840.44997341,143.0,348.0,,Urban,Y
LP001002,Male,No,0,Graduate,No,150,638.90294229,9.0,355.0,1.0,Rural,Y
LP001155,Male,Yes,1,Not Graduate,No,3699,4440.2781862,9.0,351.0,1.0,Semiurban,Y
LP001005,Male,Yes,0,Graduate,No,150,0.0,91.0,224.0,1.0,Urban,Y
LP001151,Male,Yes,3,Graduate,No,924,754.65208348,174.0,354.0,1.0,Urban,Y
LP001034,Male,No,0,Not Graduate,No,30104,510.38143889,9.0,355.0,1.0,Rural,Y
LP001020,Female,Yes,3,Graduate,No,1247,0.0,9.0,348.0,0.0,Rural,Y
LP001034,Male,No,3,Graduate,No,13827,0.0,239.0,360.0,1.0,Semiurban,Y
LP001155,Female,Yes,0,Graduate,No,14722,3095.31011159,,353.0,1.0,Urban,Y
LP001155,Male,No,,Graduate,No,150,0.0,9.0,361.0,1.0,Urban,Y
LP001186,Male,Yes,1,Not Graduate,No,7097,4157.3230445,199.0,107.0,1.0,Rural,Y
LP001155,Male,Yes,0,Graduate,No,3081,457.12498661,113.0,350.0,1.0,Urban,Y
LP001123,Male,No,0,Graduate,No,150,0.0,469.0,362.0,1.0,Rural,Y
LP001034,Male,No,0,Graduate,No,14815,631.16250922,9.0,,1.0,Semiurban,Y
LP001002,Male,Yes,1,Graduate,,5477,0.0,300.0,360.0,1.0,Rural,Y
LP001095,Male,,1,Graduate,Yes,2094,484.69886679,,348.0,1.0,Rural,Y
LP001155,Female,No,0,Graduate,No,2830,837.68353452,66.0,361.0,,Urban,N
LP001528,Male,Yes,1,Graduate,No,9447,7875.09690564,90.0,359.0,1.0,Rural,Y
LP001146,Male,No,0,Graduate,No,150,2330.89970359,228.0,366.0,1.0,Urban,Y
LP001038,Male,Yes,3,Graduate,No,3075,775.03923656,442.0,,1.0,Rural,Y
LP001036,Male,Yes,0,Graduate,No,6225,0.0,192.0,353.0,1.0,Urban,N
LP001032,Male,Yes,0,Graduate,No,150,0.0,271.0,,1.0,Rural,N
LP001469,Male,No,0,Not Graduate,No,150,0.0,248.0,,0.0,Rural,Y
LP001535,Male,Yes,0,Not Graduate,No,3935,2518.8776251,244.0,352.0,1.0,Rural,Y
LP001038,Male,Yes,1,Graduate,No,150,51.90920758,263.0,,1.0,Urban,Y
LP001038,Male,Yes,0,Graduate,No,3252,4155.94294285,68.0,348.0,1.0,Urban,Y
LP001155,Male,Yes,0,Graduate,No,9561,785.49746882,700.0,352.0,1.0,Rural,Y
LP001034,Male,Yes,0,Graduate,No,30834,4376.82391595,235.0,349.0,1.0,Semiurban,N
LP001151,Male,No,2,Graduate,No,974,624.94328537,241.0,369.0,0.0,Semiurban,N
LP001036,Female,Yes,,Graduate,No,1736,729.82821321,272.0,246.0,1.0,Urban,Y
LP001038,Female,Yes,1,Graduate,No,150,4352.87351562,116.0,351.0,1.0,Urban,Y
LP001516,Male,No,,Graduate,No,14465,2275.68098059,131.0,,1.0,Urban,N
LP001034,Female,Yes,0,Graduate,No,150,809.46937269,56.0,348.0,,Rural,Y
LP001146,Male,Yes,,Graduate,No,25457,3068.02733725,9.0,227.0,1.0,Urban,Y
LP001038,Male,No,3,Graduate,No,12485,0.0,499.0,349.0,1.0,Urban,N
LP001155,Female,Yes,0,Graduate,No,190,759.55453698,9.0,352.0,1.0,Urban,Y
LP001155,Male,No,,Not Graduate,No,221,588.36017156,18.0,353.0,1.0,Semiurban,Y
LP001038,Male,Yes,1,Graduate,No,8433,829.67381574,9.0,12.0,1.0,Rural,Y
LP001038,Male,No,0,Not Graduate,No,150,1527.64815044,64.0,,1.0,Urban,Y
LP001038,Male,,1,Graduate,No,7101,4164.97969371,9.0,249.0,,Rural,Y
LP001052,Male,Yes,1,Graduate,Yes,150,458.76055404,275.0,365.0,1.0,Urban,Y
LP001516,Male,Yes,2,Not Graduate,No,28851,0.0,9.0,351.0,,Urban,Y
LP001198,Male,Yes,3,Graduate,No,4748,794.20188397,46.0,349.0,1.0,Urban,N
LP001034,Male,Yes,1,Graduate,No,11289,0.0,180.0,405.0,1.0,Urban,Y
LP001038,Male,Yes,2,Not Graduate,Yes,11628,0.0,9.0,348.0,1.0,Urban,Y
LP001068,Male,Yes,3,Graduate,No,7651,0.0,265.0,371.0,1.0,Urban,Y
LP001005,Male,Yes,0,Graduate,No,9006,0.0,28.0,353.0,1.0,Urban,Y
LP001036,Male,Yes,1,Not Graduate,No,6990,32231.50957518,190.0,371.0,1.0,Urban,Y
LP001146,Male,Yes,2,Not Graduate,Yes,150,3365.7052524,258.0,349.0,1.0,Rural,Y
LP001034,Male,Yes,1,Graduate,No,14440,0.0,9.0,351.0,1.0,Rural,Y
LP001641,Female,Yes,0,Graduate,No,2632,117.37944627,267.0,350.0,1.0,Rural,Y
LP001155,Male,No,1,Graduate,No,150,117.35596654,9.0,348.0,1.0,Urban,N
LP001002,Male,No,0,Graduate,No,4474,2736.07772942,9.0,360.0,1.0,Urban,Y
LP001516,Male,Yes,2,Graduate,No,13953,326.11662097,9.0,351.0,1.0,Urban,Y
LP001038,Male,Yes,,Graduate,No,150,3680.32710788,217.0,351.0,1.0,Rural,Y
LP001098,Male,No,2,Graduate,No,3870,3299.01239767,438.0,366.0,1.0,Semiurban,Y
LP001038,Male,No,2,Not Graduate,Yes,7843,188.84660352,67.0,348.0,1.0,Rural,Y
LP001068,Male,Yes,0,Graduate,No,150,11.27861587,139.0,,1.0,Semiurban,Y
LP001018,Male,No,1,Graduate,No,9898,0.0,224.0,366.0,1.0,Rural,Y
LP001038,Male,Yes,3,Graduate,No,150,706.10742361,9.0,349.0,1.0,Urban,Y
LP001013,Male,Yes,3,Graduate,No,6014,4360.05998057,193.0,357.0,1.0,Semiurban,N
LP001068,Male,No,0,Not Graduate,No,24243,218.20693603,9.0,358.0,0.0,Urban,N
LP001052,Female,No,0,Graduate,No,14886,2016.14491973,39.0,358.0,0.0,Rural,Y
LP001018,Male,Yes,2,Not Graduate,No,8248,0.0,225.0,348.0,1.0,Urban,Y
LP001038,Male,No,0,Graduate,No,150,0.0,227.0,349.0,1.0,Rural,Y
LP001038,Male,Yes,3,Graduate,No,14734,0.0,,354.0,1.0,Rural,Y
LP001146,Male,No,1,Graduate,No,150,3221.55916278,266.0,452.0,1.0,Rural,Y
LP001155,Male,Yes,1,Graduate,No,224,0.0,511.0,353.0,1.0,Semiurban,Y
LP001155,Female,No,1,Not Graduate,No,5717,788.90951632,20.0,349.0,1.0,Semiurban,Y
LP001155,Female,Yes,0,Not Graduate,No,10230,182.02701847,130.0,362.0,1.0,Urban,Y
LP001146,Male,Yes,1,Graduate,No,5562,0.0,,,0.0,Urban,Y
LP001036,Male,No,3,Not Graduate,No,1630,0.0,235.0,370.0,0.0,Semiurban,N
LP001114,Male,Yes,2,Graduate,No,1108,830.66552793,271.0,355.0,0.0,Semiurban,Y
LP001013,Male,No,1,Graduate,No,14227,0.0,208.0,370.0,1.0,Semiurban,N
LP001146,Male,Yes,1,Graduate,No,562,794.94682912,483.0,,1.0,Urban,N
LP001877,Male,No,0,Graduate,No,7322,0.0,124.0,360.0,1.0,Urban,Y
LP001032,Male,Yes,2,Graduate,No,12133,3163.78140268,216.0,371.0,,Rural,Y
LP001469,Male,No,2,Not Graduate,Yes,1194,728.43500455,178.0,348.0,1.0,Urban,Y
LP001011,Male,Yes,1,Graduate,No,150,537.59326989,,350.0,1.0,Urban,Y
LP001034,Male,Yes,0,Graduate,No,12612,0.0,391.0,356.0,,Rural,Y
LP001993,Male,Yes,2,Not Graduate,No,2724,2660.5570536,232.0,351.0,1.0,Rural,N
LP001155,Male,Yes,0,Graduate,No,150,2445.05193228,236.0,368.0,1.0,Urban,Y
LP001198,Male,Yes,1,Graduate,No,150,0.0,,355.0,1.0,Urban,Y
LP001157,Female,No,0,Graduate,No,12594,0.0,253.0,368.0,,Rural,Y
LP001005,Male,Yes,1,Graduate,Yes,1429,4508.07858381,132.0,348.0,1.0,Semiurban,Y
LP001034,Male,Yes,1,Graduate,No,150,9087.56741593,167.0,348.0,1.0,Rural,Y
LP001146,Male,Yes,2,Graduate,No,31596,3459.69804357,223.0,371.0,1.0,Rural,N
LP001038,Male,No,0,Graduate,Yes,150,4518.28160623,264.0,349.0,1.0,Rural,Y
LP001519,Male,Yes,2,Graduate,Yes,27697,0.0,435.0,360.0,1.0,Urban,Y
LP001091,Male,Yes,2,Graduate,No,6200,0.0,9.0,480.0,1.0,Urban,Y
LP001146,Female,Yes,0,Graduate,No,150,0.0,268.0,351.0,1.0,Rural,Y
LP001002,Male,No,2,Graduate,No,3088,0.0,273.0,371.0,0.0,Semiurban,Y
LP001528,Male,Yes,3,Graduate,No,2814,7353.9831617,147.0,,1.0,Rural,Y
LP001050,Male,Yes,0,Graduate,No,68390,0.0,126.0,367.0,1.0,Urban,Y
LP001487,Male,Yes,2,Not Graduate,No,28994,0.0,247.0,128.0,1.0,Rural,Y
LP001100,Male,Yes,1,Graduate,No,8833,3021.40298154,258.0,365.0,0.0,Semiurban,Y
LP001186,Male,No,0,Graduate,No,841,989.55846524,45.0,367.0,1.0,Urban,N
LP001002,Male,Yes,0,Graduate,No,150,0.0,274.0,480.0,1.0,Semiurban,Y
LP001155,Male,Yes,2,Graduate,No,150,0.0,261.0,102.0,1.0,Urban,N
LP001032,Male,Yes,2,Graduate,No,2087,4263.64061186,273.0,248.0,1.0,Semiurban,N
LP001034,Male,No,0,Graduate,No,32141,14.76615708,9.0,370.0,1.0,Urban,Y
LP001034,Female,No,0,Graduate,No,150,660.05299685,265.0,348.0,1.0,Urban,Y
LP001005,Male,Yes,0,Graduate,No,150,813.89673034,132.0,349.0,1.0,Semiurban,Y
LP001013,Female,Yes,,Graduate,No,6398,829.90740578,70.0,366.0,1.0,Urban,Y
LP001487,Male,No,1,Graduate,No,25345,0.0,162.0,239.0,,Rural,Y
LP001146,Male,Yes,0,Graduate,No,7454,0.0,120.0,371.0,1.0,Urban,Y
LP001100,Male,,3,Graduate,No,150,682.70336458,147.0,350.0,1.0,Urban,N
LP001036,Male,No,0,Graduate,No,150,729.90403539,9.0,348.0,,Urban,Y
LP001038,Male,No,1,Graduate,No,12956,2959.6404082,128.0,368.0,1.0,Semiurban,Y
LP001034,Female,No,1,Not Graduate,No,27328,2532.28828067,89.0,,1.0,Semiurban,Y
LP001155,Male,Yes,0,Not Graduate,No,150,0.0,262.0,12.0,1.0,Urban,Y
LP001155,Male,No,0,Graduate,No,4435,0.0,58.0,368.0,1.0,Urban,Y
LP001005,Male,Yes,0,Graduate,No,47316,0.0,253.0,284.0,1.0,Urban,Y
